Timestamp,DeviceId,DeviceName,ActionType,FileName,FolderPath,SHA1,SHA256,MD5,FileSize,AccountDomain,AccountName,AccountSid,RemoteUrl,ProcessId,ProcessCommandLine,ProcessCreationTime,ProcessTokenElevation,LogonId,LocalIP,LocalPort,FileOriginUrl,FileOriginIP,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessMD5,InitiatingProcessFileName,InitiatingProcessFileSize,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessCommandLine,InitiatingProcessCreationTime,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountSid,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessParentId,InitiatingProcessParentFileName,InitiatingProcessParentCreationTime,InitiatingProcessLogonId,ReportId,AdditionalFields,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionIP,CreatedProcessSessionId,IsProcessRemoteSession,ProcessRemoteSessionDeviceName,ProcessRemoteSessionIP,InitiatingProcessUniqueId
"Oct 9, 2024 2:48:05 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,BrowserLaunchedToOpenUrl,,,,,,,,,,C:\ProgramData\microsoft\windows\Start Menu\Programs\Administrative Tools\Resource Monitor.lnk,,,Invalid date,,,,,,,9b2a3c3e9c54d01a98f251bce85d0bf7dabba078,76c910fb7a9da705599697a634a12a8b383e339bcf581bd1b39190743ea896a3,cf86da2bf50591daa1e97487559b7032,servermanager.exe,237568,c:\windows\system32\servermanager.exe,6540,"""ServerManager.exe"" ","Oct 9, 2024 2:47:58 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,servermanager.dll,servermanager.dll,Server Manager,5532,ServerManagerLauncher.exe,"Oct 9, 2024 2:47:52 PM",0,954,{},2,1,10.46.20.243,,0,,,2814749767106773
"Oct 9, 2024 2:48:05 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,BrowserLaunchedToOpenUrl,,,,,,,,,,C:\ProgramData\microsoft\windows\Start Menu\Programs\Administrative Tools\Security Configuration Management.lnk,,,Invalid date,,,,,,,9b2a3c3e9c54d01a98f251bce85d0bf7dabba078,76c910fb7a9da705599697a634a12a8b383e339bcf581bd1b39190743ea896a3,cf86da2bf50591daa1e97487559b7032,servermanager.exe,237568,c:\windows\system32\servermanager.exe,6540,"""ServerManager.exe"" ","Oct 9, 2024 2:47:58 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,servermanager.dll,servermanager.dll,Server Manager,5532,ServerManagerLauncher.exe,"Oct 9, 2024 2:47:52 PM",0,955,{},2,1,10.46.20.243,,0,,,2814749767106773
"Oct 9, 2024 2:48:05 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,BrowserLaunchedToOpenUrl,,,,,,,,,,C:\ProgramData\microsoft\windows\Start Menu\Programs\Administrative Tools\services.lnk,,,Invalid date,,,,,,,9b2a3c3e9c54d01a98f251bce85d0bf7dabba078,76c910fb7a9da705599697a634a12a8b383e339bcf581bd1b39190743ea896a3,cf86da2bf50591daa1e97487559b7032,servermanager.exe,237568,c:\windows\system32\servermanager.exe,6540,"""ServerManager.exe"" ","Oct 9, 2024 2:47:58 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,servermanager.dll,servermanager.dll,Server Manager,5532,ServerManagerLauncher.exe,"Oct 9, 2024 2:47:52 PM",0,956,{},2,1,10.46.20.243,,0,,,2814749767106773
"Oct 9, 2024 2:48:05 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,BrowserLaunchedToOpenUrl,,,,,,,,,,C:\ProgramData\microsoft\windows\Start Menu\Programs\Administrative Tools\System Configuration.lnk,,,Invalid date,,,,,,,9b2a3c3e9c54d01a98f251bce85d0bf7dabba078,76c910fb7a9da705599697a634a12a8b383e339bcf581bd1b39190743ea896a3,cf86da2bf50591daa1e97487559b7032,servermanager.exe,237568,c:\windows\system32\servermanager.exe,6540,"""ServerManager.exe"" ","Oct 9, 2024 2:47:58 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,servermanager.dll,servermanager.dll,Server Manager,5532,ServerManagerLauncher.exe,"Oct 9, 2024 2:47:52 PM",0,957,{},2,1,10.46.20.243,,0,,,2814749767106773
"Oct 9, 2024 2:48:05 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,BrowserLaunchedToOpenUrl,,,,,,,,,,C:\ProgramData\microsoft\windows\Start Menu\Programs\Administrative Tools\System Information.lnk,,,Invalid date,,,,,,,9b2a3c3e9c54d01a98f251bce85d0bf7dabba078,76c910fb7a9da705599697a634a12a8b383e339bcf581bd1b39190743ea896a3,cf86da2bf50591daa1e97487559b7032,servermanager.exe,237568,c:\windows\system32\servermanager.exe,6540,"""ServerManager.exe"" ","Oct 9, 2024 2:47:58 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,servermanager.dll,servermanager.dll,Server Manager,5532,ServerManagerLauncher.exe,"Oct 9, 2024 2:47:52 PM",0,958,{},2,1,10.46.20.243,,0,,,2814749767106773
"Oct 9, 2024 2:48:05 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,BrowserLaunchedToOpenUrl,,,,,,,,,,C:\ProgramData\microsoft\windows\Start Menu\Programs\Administrative Tools\Task Scheduler.lnk,,,Invalid date,,,,,,,9b2a3c3e9c54d01a98f251bce85d0bf7dabba078,76c910fb7a9da705599697a634a12a8b383e339bcf581bd1b39190743ea896a3,cf86da2bf50591daa1e97487559b7032,servermanager.exe,237568,c:\windows\system32\servermanager.exe,6540,"""ServerManager.exe"" ","Oct 9, 2024 2:47:58 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,servermanager.dll,servermanager.dll,Server Manager,5532,ServerManagerLauncher.exe,"Oct 9, 2024 2:47:52 PM",0,959,{},2,1,10.46.20.243,,0,,,2814749767106773
"Oct 9, 2024 2:48:05 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,BrowserLaunchedToOpenUrl,,,,,,,,,,C:\ProgramData\microsoft\windows\Start Menu\Programs\Administrative Tools\Windows Defender Firewall with Advanced Security.lnk,,,Invalid date,,,,,,,9b2a3c3e9c54d01a98f251bce85d0bf7dabba078,76c910fb7a9da705599697a634a12a8b383e339bcf581bd1b39190743ea896a3,cf86da2bf50591daa1e97487559b7032,servermanager.exe,237568,c:\windows\system32\servermanager.exe,6540,"""ServerManager.exe"" ","Oct 9, 2024 2:47:58 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,servermanager.dll,servermanager.dll,Server Manager,5532,ServerManagerLauncher.exe,"Oct 9, 2024 2:47:52 PM",0,960,{},2,1,10.46.20.243,,0,,,2814749767106773
"Oct 9, 2024 2:48:05 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,BrowserLaunchedToOpenUrl,,,,,,,,,,C:\ProgramData\microsoft\windows\Start Menu\Programs\Administrative Tools\Windows Server Backup.lnk,,,Invalid date,,,,,,,9b2a3c3e9c54d01a98f251bce85d0bf7dabba078,76c910fb7a9da705599697a634a12a8b383e339bcf581bd1b39190743ea896a3,cf86da2bf50591daa1e97487559b7032,servermanager.exe,237568,c:\windows\system32\servermanager.exe,6540,"""ServerManager.exe"" ","Oct 9, 2024 2:47:58 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,servermanager.dll,servermanager.dll,Server Manager,5532,ServerManagerLauncher.exe,"Oct 9, 2024 2:47:52 PM",0,961,{},2,1,10.46.20.243,,0,,,2814749767106773
"Oct 9, 2024 2:48:05 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,BrowserLaunchedToOpenUrl,,,,,,,,,,C:\Users\alice\AppData\Roaming\microsoft\windows\Start Menu\Programs\Windows PowerShell\Windows PowerShell (x86).lnk,,,Invalid date,,,,,,,9b2a3c3e9c54d01a98f251bce85d0bf7dabba078,76c910fb7a9da705599697a634a12a8b383e339bcf581bd1b39190743ea896a3,cf86da2bf50591daa1e97487559b7032,servermanager.exe,237568,c:\windows\system32\servermanager.exe,6540,"""ServerManager.exe"" ","Oct 9, 2024 2:47:58 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,servermanager.dll,servermanager.dll,Server Manager,5532,ServerManagerLauncher.exe,"Oct 9, 2024 2:47:52 PM",0,962,{},2,1,10.46.20.243,,0,,,2814749767106773
"Oct 9, 2024 2:48:05 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,BrowserLaunchedToOpenUrl,,,,,,,,,,C:\Users\alice\AppData\Roaming\microsoft\windows\Start Menu\Programs\Windows PowerShell\Windows PowerShell.lnk,,,Invalid date,,,,,,,9b2a3c3e9c54d01a98f251bce85d0bf7dabba078,76c910fb7a9da705599697a634a12a8b383e339bcf581bd1b39190743ea896a3,cf86da2bf50591daa1e97487559b7032,servermanager.exe,237568,c:\windows\system32\servermanager.exe,6540,"""ServerManager.exe"" ","Oct 9, 2024 2:47:58 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,servermanager.dll,servermanager.dll,Server Manager,5532,ServerManagerLauncher.exe,"Oct 9, 2024 2:47:52 PM",0,963,{},2,1,10.46.20.243,,0,,,2814749767106773
"Oct 9, 2024 2:48:05 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,BrowserLaunchedToOpenUrl,,,,,,,,,,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Server Manager.lnk,,,Invalid date,,,,,,,4490732cbe530d9f0d52bae029444b50e1cb5057,b5050e0661db175ca19cec51930637184cb01c8c6683633aee168d56f273ac08,ce1e7afe7a17be31473db3cb84d4e806,explorer.exe,4839992,c:\windows\explorer.exe,6016,Explorer.EXE,"Oct 9, 2024 2:47:54 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2582,explorer,EXPLORER.EXE,Windows Explorer,6000,userinit.exe,"Oct 9, 2024 2:47:54 PM",0,967,{},2,1,10.46.20.243,,0,,,2814749767106764
"Oct 9, 2024 2:48:05 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,DpapiAccessed,,,,,,10854,,,,,,,Invalid date,,,,,,,9b2a3c3e9c54d01a98f251bce85d0bf7dabba078,76c910fb7a9da705599697a634a12a8b383e339bcf581bd1b39190743ea896a3,cf86da2bf50591daa1e97487559b7032,servermanager.exe,237568,c:\windows\system32\servermanager.exe,6540,"""ServerManager.exe"" ","Oct 9, 2024 2:47:58 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,servermanager.dll,servermanager.dll,Server Manager,5532,ServerManagerLauncher.exe,"Oct 9, 2024 2:47:52 PM",0,972,"{""CallerProcessID"":6540,""DataDescription"":""Local Credential Data\r\n"",""Flags"":""CRYPTPROTECT_UI_FORBIDDEN & CRYPTPROTECT_VERIFY_PROTECTION"",""MasterKeyGUID"":""87af8ed8-de85-424a-ba62-4ecde291bf4a"",""OperationType"":""SPCryptUnprotect"",""ReturnValue"":0}",2,1,10.46.20.243,,0,,,2814749767106773
"Oct 9, 2024 2:48:05 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreatedUsingWmiQuery,,,,,,,,,,,,,Invalid date,,,,,,,,,,,,,,,Invalid date,dc01,alice,,,,,,,,,,Invalid date,,994,"{""InitiatingProcess"":{},""ClientMachine"":""dc01"",""IsRemoteMachine"":false}",,0,,,0,,,
"Oct 9, 2024 2:48:09 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,746df898e76cc19408f99d2be0a63fdb57d391f8,0c2f7b5af2bec3791f7e81f7d89b7f292e501a0bd56528bcaa9a9bed5376f3ce,73e34280775cbb20afb16477b0afdba7,smartscreen.exe,2564096,c:\windows\system32\smartscreen.exe,7120,smartscreen.exe -Embedding,"Oct 9, 2024 2:48:09 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2652,smartscreen.exe,smartscreen.exe,Windows Defender SmartScreen,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,998,,2,1,10.46.20.243,,0,,,2814749767106780
"Oct 9, 2024 2:48:09 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,746df898e76cc19408f99d2be0a63fdb57d391f8,0c2f7b5af2bec3791f7e81f7d89b7f292e501a0bd56528bcaa9a9bed5376f3ce,73e34280775cbb20afb16477b0afdba7,smartscreen.exe,2564096,c:\windows\system32\smartscreen.exe,7120,smartscreen.exe -Embedding,"Oct 9, 2024 2:48:09 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2652,smartscreen.exe,smartscreen.exe,Windows Defender SmartScreen,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,999,,2,1,10.46.20.243,,0,,,2814749767106780
"Oct 9, 2024 2:48:09 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,746df898e76cc19408f99d2be0a63fdb57d391f8,0c2f7b5af2bec3791f7e81f7d89b7f292e501a0bd56528bcaa9a9bed5376f3ce,73e34280775cbb20afb16477b0afdba7,smartscreen.exe,2564096,c:\windows\system32\smartscreen.exe,7120,smartscreen.exe -Embedding,"Oct 9, 2024 2:48:09 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2652,smartscreen.exe,smartscreen.exe,Windows Defender SmartScreen,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,1000,,2,1,10.46.20.243,,0,,,2814749767106780
"Oct 9, 2024 2:48:09 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,746df898e76cc19408f99d2be0a63fdb57d391f8,0c2f7b5af2bec3791f7e81f7d89b7f292e501a0bd56528bcaa9a9bed5376f3ce,73e34280775cbb20afb16477b0afdba7,smartscreen.exe,2564096,c:\windows\system32\smartscreen.exe,7120,smartscreen.exe -Embedding,"Oct 9, 2024 2:48:09 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2652,smartscreen.exe,smartscreen.exe,Windows Defender SmartScreen,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,1001,,2,1,10.46.20.243,,0,,,2814749767106780
"Oct 9, 2024 2:48:09 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,DpapiAccessed,,,,,,960,,,,,,,Invalid date,,,,,,,746df898e76cc19408f99d2be0a63fdb57d391f8,0c2f7b5af2bec3791f7e81f7d89b7f292e501a0bd56528bcaa9a9bed5376f3ce,73e34280775cbb20afb16477b0afdba7,smartscreen.exe,2564096,c:\windows\system32\smartscreen.exe,7120,smartscreen.exe -Embedding,"Oct 9, 2024 2:48:09 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2652,smartscreen.exe,smartscreen.exe,Windows Defender SmartScreen,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,1002,"{""CallerProcessID"":7120,""Flags"":""CRYPTPROTECT_UI_FORBIDDEN"",""MasterKeyGUID"":""87af8ed8-de85-424a-ba62-4ecde291bf4a"",""OperationType"":""SPCryptUnprotect"",""ReturnValue"":0}",2,1,10.46.20.243,,0,,,2814749767106780
"Oct 9, 2024 2:48:09 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NamedPipeEvent,,,,,,,,,S-1-5-21-827617619-716324038-3096087224-500,,,,Invalid date,,,,,,,746df898e76cc19408f99d2be0a63fdb57d391f8,0c2f7b5af2bec3791f7e81f7d89b7f292e501a0bd56528bcaa9a9bed5376f3ce,73e34280775cbb20afb16477b0afdba7,smartscreen.exe,2564096,c:\windows\system32\smartscreen.exe,7120,smartscreen.exe -Embedding,"Oct 9, 2024 2:48:09 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2652,smartscreen.exe,smartscreen.exe,Windows Defender SmartScreen,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,1003,"{""DesiredAccess"":1180063,""FileOperation"":""File opened"",""NamedPipeEnd"":""Client"",""PipeName"":""\\Device\\NamedPipe\\wkssvc"",""RemoteClientsAccess"":""AcceptRemote"",""SessionId"":2,""ThreadId"":7140}",2,1,10.46.20.243,,0,,,2814749767106780
"Oct 9, 2024 2:48:21 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreatedUsingWmiQuery,,,,,,,,,,,,,Invalid date,,,,,,,,,,,,,,,Invalid date,dc01,alice,,,,,,,,,,Invalid date,,1049,"{""InitiatingProcess"":{},""ClientMachine"":""dc01"",""IsRemoteMachine"":false}",,0,,,0,,,
"Oct 9, 2024 2:48:21 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreatedUsingWmiQuery,,,,,,,,,,,,,Invalid date,,,,,,,,,,,,,,,Invalid date,dc01,alice,,,,,,,,,,Invalid date,,1050,"{""InitiatingProcess"":{},""ClientMachine"":""dc01"",""IsRemoteMachine"":false}",,0,,,0,,,
"Oct 9, 2024 2:48:21 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreatedUsingWmiQuery,,,,,,,,,,,,,Invalid date,,,,,,,,,,,,,,,Invalid date,dc01,alice,,,,,,,,,,Invalid date,,1051,"{""InitiatingProcess"":{},""ClientMachine"":""dc01"",""IsRemoteMachine"":false}",,0,,,0,,,
"Oct 9, 2024 2:48:22 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreatedUsingWmiQuery,,,,,,,,,,,,,Invalid date,,,,,,,,,,,,,,,Invalid date,dc01,alice,,,,,,,,,,Invalid date,,1056,"{""InitiatingProcess"":{},""ClientMachine"":""dc01"",""IsRemoteMachine"":false}",,0,,,0,,,
"Oct 9, 2024 2:48:22 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreatedUsingWmiQuery,,,,,,,,,,,,,Invalid date,,,,,,,,,,,,,,,Invalid date,dc01,alice,,,,,,,,,,Invalid date,,1057,"{""InitiatingProcess"":{},""ClientMachine"":""dc01"",""IsRemoteMachine"":false}",,0,,,0,,,
"Oct 9, 2024 2:48:23 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessPrimaryTokenModified,,,,,,,,,,,,,Invalid date,,,,,,,9b2a3c3e9c54d01a98f251bce85d0bf7dabba078,76c910fb7a9da705599697a634a12a8b383e339bcf581bd1b39190743ea896a3,cf86da2bf50591daa1e97487559b7032,ServerManager.exe,237568,C:\Windows\System32,6540,"""ServerManager.exe"" ","Oct 9, 2024 2:47:58 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,servermanager.dll,servermanager.dll,Server Manager,5532,ServerManagerLauncher.exe,"Oct 9, 2024 2:47:52 PM",0,1063,"{""TokenModificationProperties"":""{\""tokenChangeDescription\"":\""Privileges were added to the process token of an unknown process\"",\""privilegesFlags\"":[],\""isChangedToSystemToken\"":false,\""originalTokenIntegrityLevelName\"":\""High\"",\""currentTokenIntegrityLevelName\"":\""High\""}"",""SystemTokenPointer"":""18446670970133063584"",""OriginalTokenIntegrityLevel"":""12288"",""OriginalTokenPointer"":""18446670970252863344"",""OriginalTokenPrivEnabled"":""1619001344"",""OriginalTokenPrivPresent"":""130793013024"",""OriginalTokenSource"":""VXNlcjMyIAA="",""OriginalTokenUserSid"":""S-1-5-21-827617619-716324038-3096087224-500"",""CurrentTokenIntegrityLevel"":""12288"",""CurrentTokenPointer"":""18446670970252863344"",""CurrentTokenPrivEnabled"":""1620049920"",""CurrentTokenSource"":""VXNlcjMyIAA="",""CurrentTokenUserSid"":""S-1-5-21-827617619-716324038-3096087224-500""}",2,1,10.46.20.243,,0,,,2814749767106773
"Oct 9, 2024 2:49:00 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,92753a0410d27297fe7090f6dae80dfd02f8c545,1f44b6b12ed835b8332bbbe45190ef3ba274f0c48d59405cc13571370040f354,d26e0d98d0a7e23802b1f4caecb9d3d8,searchapp.exe,3363184,c:\windows\systemapps\microsoft.windows.search_cw5n1h2txyewy\searchapp.exe,6432,"""SearchApp.exe"" -ServerName:CortanaUI.AppX8z9r6jm96hw4bsbneegw0kyxx296wr9t.mca","Oct 9, 2024 2:47:57 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2520,SearchApp,SearchApp.exe,Search application,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,1114,,2,1,10.46.20.243,,0,,,2814749767106772
"Oct 9, 2024 2:49:00 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,92753a0410d27297fe7090f6dae80dfd02f8c545,1f44b6b12ed835b8332bbbe45190ef3ba274f0c48d59405cc13571370040f354,d26e0d98d0a7e23802b1f4caecb9d3d8,searchapp.exe,3363184,c:\windows\systemapps\microsoft.windows.search_cw5n1h2txyewy\searchapp.exe,6432,"""SearchApp.exe"" -ServerName:CortanaUI.AppX8z9r6jm96hw4bsbneegw0kyxx296wr9t.mca","Oct 9, 2024 2:47:57 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2520,SearchApp,SearchApp.exe,Search application,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,1115,,2,1,10.46.20.243,,0,,,2814749767106772
"Oct 9, 2024 2:49:00 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,92753a0410d27297fe7090f6dae80dfd02f8c545,1f44b6b12ed835b8332bbbe45190ef3ba274f0c48d59405cc13571370040f354,d26e0d98d0a7e23802b1f4caecb9d3d8,searchapp.exe,3363184,c:\windows\systemapps\microsoft.windows.search_cw5n1h2txyewy\searchapp.exe,6432,"""SearchApp.exe"" -ServerName:CortanaUI.AppX8z9r6jm96hw4bsbneegw0kyxx296wr9t.mca","Oct 9, 2024 2:47:57 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2520,SearchApp,SearchApp.exe,Search application,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,1116,,2,1,10.46.20.243,,0,,,2814749767106772
"Oct 9, 2024 2:49:00 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,92753a0410d27297fe7090f6dae80dfd02f8c545,1f44b6b12ed835b8332bbbe45190ef3ba274f0c48d59405cc13571370040f354,d26e0d98d0a7e23802b1f4caecb9d3d8,searchapp.exe,3363184,c:\windows\systemapps\microsoft.windows.search_cw5n1h2txyewy\searchapp.exe,6432,"""SearchApp.exe"" -ServerName:CortanaUI.AppX8z9r6jm96hw4bsbneegw0kyxx296wr9t.mca","Oct 9, 2024 2:47:57 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2520,SearchApp,SearchApp.exe,Search application,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,1117,,2,1,10.46.20.243,,0,,,2814749767106772
"Oct 9, 2024 2:49:00 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,92753a0410d27297fe7090f6dae80dfd02f8c545,1f44b6b12ed835b8332bbbe45190ef3ba274f0c48d59405cc13571370040f354,d26e0d98d0a7e23802b1f4caecb9d3d8,searchapp.exe,3363184,c:\windows\systemapps\microsoft.windows.search_cw5n1h2txyewy\searchapp.exe,6432,"""SearchApp.exe"" -ServerName:CortanaUI.AppX8z9r6jm96hw4bsbneegw0kyxx296wr9t.mca","Oct 9, 2024 2:47:57 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2520,SearchApp,SearchApp.exe,Search application,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,1118,,2,1,10.46.20.243,,0,,,2814749767106772
"Oct 9, 2024 2:49:00 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,92753a0410d27297fe7090f6dae80dfd02f8c545,1f44b6b12ed835b8332bbbe45190ef3ba274f0c48d59405cc13571370040f354,d26e0d98d0a7e23802b1f4caecb9d3d8,searchapp.exe,3363184,c:\windows\systemapps\microsoft.windows.search_cw5n1h2txyewy\searchapp.exe,6432,"""SearchApp.exe"" -ServerName:CortanaUI.AppX8z9r6jm96hw4bsbneegw0kyxx296wr9t.mca","Oct 9, 2024 2:47:57 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2520,SearchApp,SearchApp.exe,Search application,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,1119,,2,1,10.46.20.243,,0,,,2814749767106772
